場所名稱,住址
南港軟體工業園區管理委員會,臺北市南港區三重里三重路19-10號1樓
臺北捷運公司-南港展覽館站,臺北市南港區新富里研究院路1段1號5號出口付費區大廳
臺北市南港區公所,臺北市南港區南港里南港路1段360號2樓
臺北市立圖書館舊荘分館,臺北市南港區舊莊里舊莊街1段91巷11號3樓
臺北市立圖書館南港分館,臺北市南港區南港里市民大道8段367號2樓
南港國際展覽中心,臺北市南港區三重里經貿二路1號1樓
南港老人服務中心,臺北市南港區重陽里重陽路187巷5號2樓
臺北市南港區戶政事務所,臺北市南港區南港里南港路1段360號4樓民眾洽公區(電梯旁)
臺北市政府環境保護局山豬窟游泳池,臺北市南港區舊莊里舊莊街1段290巷32號2樓閱覽室
北原會館,臺北市南港區西新里向陽路49號4樓
臺北市立南港幼兒園,臺北市南港區重陽里重陽路199巷28號2樓
臺北市立圖書館龍華民眾閱覽室,臺北市南港區聯成里東新街63巷8號1樓
衛生福利部,臺北市南港區新光里忠孝東路6段488號3樓
CITY LINK南港店,臺北市南港區中南里忠孝東路7段369號2樓A棟
CITY LINK南港店,臺北市南港區中南里忠孝東路7段369號3樓B棟
CITY LINK南港店,臺北市南港區中南里忠孝東路7段369號3樓C棟
CITY LINK南港店,臺北市南港區中南里忠孝東路7段369號5樓C棟
CITY LINK南港店,臺北市南港區中南里忠孝東路7段369號7樓C棟
CITY LINK南港店,臺北市南港區中南里忠孝東路7段369號9樓C棟
台灣高速鐵路股份有限公司,臺北市南港區南港里南港路1段313號B2樓C側
三軍總醫院附設民眾診療服務處（內湖院區）(婦產部/1樓兒科門診),臺北市內湖區寶湖里成功路2段325號1樓
三軍總醫院附設民眾診療服務處（內湖院區）(婦產部/3樓員工哺集乳室),臺北市內湖區寶湖里成功路2段325號3樓
三軍總醫院附設民眾診療服務處（內湖院區）(婦產部/5樓婦產門診),臺北市內湖區寶湖里成功路2段325號5樓
臺北市政府環境保護局內湖區垃圾焚化廠,臺北市內湖區葫洲里安康路290號2樓　
大潤發流通事業股份有限公司內湖區內湖分公司（1館）,臺北市內湖區湖元里舊宗路1段128號2樓
大潤發流通事業股份有限公司內湖區南湖分公司（2館）,臺北市內湖區湖元里舊宗路1段188號3樓
好市多股份有限公司臺北內湖區分公司,臺北市內湖區湖元里舊宗路1段268號1樓
臺北市政府消防局防災科學教育館,臺北市內湖區湖興里成功路2段376號2樓
家福股份有限公司內湖區分公司,臺北市內湖區湖元里民善街88號3樓
臺灣士林地方法院內湖民事辦公大樓,臺北市內湖區湖興里民權東路6段91號3樓
臺北市政府警察局內湖分局,臺北市內湖區湖興里民權東路6段101號1樓
臺北市政府警察局內湖分局文德派出所,臺北市內湖區湖元里民權東路6段26號2樓
臺北市立圖書館內湖分館,臺北市內湖區湖興里民權東路6段99號6樓
臺北市立圖書館東湖分館,臺北市內湖區五分里五分街6號1樓
臺北市立圖書館西湖分館,臺北市內湖區
臺北市立內湖幼兒園,臺北市內湖區
臺北市內湖運動中心,臺北市內湖區港墘里洲子街12號1樓
哈啦影城有限公司,臺北市內湖區南湖里康寧路3段72號3樓
中欣實業股份有限公司-特力屋內湖店,臺北市內湖區湖元里新湖三路23號2樓
臺北市政府社會局-內湖老人服務中心,臺北市內湖區東湖里康樂街110巷16弄20號5樓
臺北市政府產業發展局-臺北市市場處/台北花卉產銷股份有限公司,臺北市內湖區湖元里新湖三路28號、36號2樓
臺北市立圖書館西中分館,臺北市內湖區西湖里內湖路1段285巷66號1樓
臺北市內湖親子館,臺北市內湖區西湖里內湖路1段659號2樓
臺北市士林區健康服務中心,臺北市士林區福德里19鄰中正路439號1樓
國立故宮博物院,臺北市士林區臨溪里8鄰至善路2段221號B1樓正館東側
國立故宮博物院,臺北市士林區臨溪里8鄰至善路2段221號B1樓正館西側
國立故宮博物院,臺北市士林區臨溪里8鄰至善路2段221號1樓文獻大樓
國立故宮博物院,臺北市士林區臨溪里8鄰至善路2段221號1樓行政大樓
臺灣士林地方法院,臺北市士林區三玉里8鄰士東路190號2樓
臺北市士林區戶政事務所,臺北市士林區福德里19鄰中正路439號3樓
臺北市立陽明教養院,臺北市士林區陽明里8鄰凱旋路61巷4弄9號1樓行政大樓
臺北市立天文科學教育館,臺北市士林區福佳里20鄰基河路363號1樓
臺北市職能發展學院,臺北市士林區三玉里6鄰士東路301號1樓醫務室
國立臺灣科學教育館,臺北市士林區福佳里士商路189號1樓售票處旁邊
國立臺灣科學教育館,臺北市士林區福佳里士商路190號10樓服務台旁隔間
國立臺灣科學教育館,臺北市士林區福佳里士商路191號B1樓
臺北市立聯合醫院陽明院區,臺北市士林區岩山里7鄰雨聲街105號2樓西區小兒科門診75室
大葉高島屋百貨股份有限公司,臺北市士林區三玉里14鄰忠誠路2段55號3樓
大葉高島屋百貨股份有限公司,臺北市士林區三玉里14鄰忠誠路2段55號12樓
家樂福股份有限公司天母分公司,臺北市士林區蘭興里17鄰德行西路47號B1樓停車場旁
新光三越百貨股份有限公司台北天母分公司,臺北市士林區天福里7鄰天母東路68號6樓A館
太平洋崇光百貨股份有限公司天母店,臺北市士林區德行里5鄰中山北路6段77號3樓
台灣電力公司台北北區營業處,臺北市士林區福林里8鄰中山北路5段380號1樓服務中心
臺北市立圖書館天母分館,臺北市士林區天山里20鄰中山北路7段154巷6號3樓兒童室
臺灣士林地方法院檢察署,臺北市士林區三玉里8鄰士東路190號1樓第一辦公室(西大門側)
臺北市區監理所士林監理站,臺北市士林區後港里25鄰承德路5段80號3樓行政室旁
台北數位藝術中心,臺北市士林區蘭興里福華路180號1樓入口處左側
臺北市士林運動中心,臺北市士林區福德里18鄰士商路1號1樓
特力屋股份有限公司士林分公司,臺北市士林區福德里20鄰基河路258號1樓
臺北自來水事業處陽明營業分處,臺北市士林區福林里11鄰中山北路5段82號之11樓
臺北市政府警察局士林分局,臺北市士林區仁勇里10鄰文林路235號1樓
臺北市立圖書館葫蘆堵分館,臺北市士林區福順里15鄰延平北路5段136巷1號6樓
臺北市政府體育局天母棒球場,臺北市士林區三玉里10鄰忠誠路2段77號2樓
臺北市士林區公所士林公民會館,臺北市士林區仁勇里13鄰大東路75號1樓
臺北市公有士林市場,臺北市士林區義信里3鄰基河路101號B1樓
臺北市士林地政事務所,臺北市士林區福德里19鄰中正路439號5樓
臺灣士林地方法院士林簡易庭,臺北市士林區福順里2鄰重慶北路4段2號2樓
臺北市立陽明教養院委託天主教耕莘醫療財團法人永和耕莘醫院經營管理-臺北市永福之家,臺北市士林區永福里5鄰莊頂路2號1樓服務台右側
臺北市士林親子館,臺北市士林區義信里14鄰基和路130號1樓
臺北市立圖書館李科永紀念圖書館,臺北市士林區福林里7鄰中正路15號B1樓
臺北高等行政法院,臺北市士林區德華里14鄰富國路101號1樓
臺北市公有士東市場,臺北市士林區蘭雅里5鄰士東路100號1樓1號門左側
臺北市兒童新樂園,臺北市士林區福佳里26鄰承德路5段55號1樓遊客服務中心
中華電信股份有限公司北區分公司台北營運處,臺北市士林區承德里17鄰基河路10號2樓茶水間旁
國立傳統藝術中心,臺北市士林區德華里17鄰文林路751號2樓B棟
陽明山國家公園管理處冷水坑遊客服務站,臺北市士林區菁山里竹子湖101巷246號1樓服務台
陽明山國家公園管理處擎天崗遊客服務站,臺北市士林區菁山里菁山路1-20號1樓服務台
臺北市北投區健康服務中心,臺北市北投區永明里4鄰石牌路2段111號1樓一樓
臺北北投區戶政事務所,臺北市北投區清江里1鄰新市街30號3樓大廳1樓
臺北市立圖書館石牌分館,臺北市北投區榮華里13鄰明德路208巷5號5樓5樓兒童室
臺北市教師研習中心,臺北市北投區湖山里1鄰建國街20號3樓3樓321室
陽明山國家公園管理處,臺北市北投區湖田里8鄰竹子湖路1-20號1樓遊客中心
陽明山國家公園管理處,臺北市北投區湖田里8鄰竹子湖路1-20號
臺北市立聯合醫院附設北投門診部,臺北市北投區清江里1鄰新市街30號5樓檢驗科與復健室中間
行政院國軍退除役官兵輔導委員會臺北榮民總醫院(湖畔門診3樓),臺北市北投區永欣里3鄰石牌路2段201號3樓湖畔門診
行政院國軍退除役官兵輔導委員會臺北榮民總醫院(中正8樓),臺北市北投區永欣里3鄰石牌路2段201號8樓中正樓
行政院國軍退除役官兵輔導委員會臺北榮民總醫院(一門診4樓),臺北市北投區永欣里3鄰石牌路3段2巷201號4樓一門診
行政院國軍退除役官兵輔導委員會臺北榮民總醫院(第3門診6樓),臺北市北投區永欣里3鄰石牌路2段201號6樓第三門診
行政院國軍退除役官兵輔導委員會臺北榮民總醫院(致德樓3樓),臺北市北投區永欣里3鄰石牌路2段322號3樓致德樓
臺北市立關渡醫院,臺北市北投區關渡里25鄰知行路225巷12號3樓婦幼門診部
國軍北投醫院附設民眾診療服務處,臺北市北投區林泉里5鄰新民路60號1樓批價櫃檯後方
臺北大眾捷運股份有限公司-北投機廠,臺北市北投區桃源里9鄰大業路527巷88號2樓醫務室
臺北市北投運動中心,臺北市北投區吉利里20鄰石牌路1段39巷100號1樓廁所對面
臺北市政府環境保護局北投垃圾焚化廠,臺北市北投區洲美里10鄰洲美街271號1樓管理大樓中庭
臺北市政府警察局北投分局,臺北市北投區大同里7鄰中央北路1段1號1樓大門進電梯旁
臺北市立北投幼兒園,臺北市北投區
臺北市立圖書館北投分館,臺北市北投區長安里18鄰光明路251號B1樓兒童圖書館
臺北市立浩然敬老院,臺北市北投區關渡里16鄰知行路75號3樓致和樓
臺北市立圖書館清江分館,臺北市北投區奇岩里10鄰公館路198號3樓
臺北市立圖書館稻香分館,臺北市北投區稻香里7鄰稻香路81號3樓
臺北市立圖書館吉利分館,臺北市北投區立農里25鄰立農街1段366號6樓
臺北市立圖書館秀山閱覽室,臺北市北投區秀山里7鄰中和街534號6樓
臺北市立圖書館永明閱覽室,臺北市北投區永明里4鄰石牌路2段115號7樓
臺北市政府警察局北投分局光明派出所,臺北市北投區中心里2鄰泉源路14號1樓
臺北市政府警察局北投分局永明派出所,臺北市北投區
臺北市政府警察局北投分局大屯派出所,臺北市北投區秀山里7鄰中和街534號2樓2樓
日勝生加賀屋國際溫泉飯店股份有限公司,臺北市北投區溫泉里11鄰溫泉路236號9樓923室
臺北市北投區公所,臺北市北投區清江里1鄰新市街30號4樓走廊右側
臺北市政府原住民事務委員會凱達格蘭文化館,臺北市北投區
臺北捷運公司北投站,臺北市北投區中央里12鄰光明路1號1樓大廳右側
臺北市政府文化局北投溫泉博物館,臺北市北投區臺北市北投區林泉里3鄰中山路2號1樓大門入口
國防部福利處臺北市北投區福利供應站,臺北市北投區稻香里1鄰中央北路2段338號1樓1號門入口旁
臺北市政府社會局北投社會福利服務中心,臺北市北投區清江里1鄰新市街1段30號5樓服務台左側
臺北市關渡自然公園管理處,臺北市北投區關渡里3鄰關渡路3段55號1樓醫護室
臺北市政府警察局北投分局關渡派出所,臺北市北投區關渡里1鄰大度路1段3巷305號B1樓
北投區健康管理醫院,臺北市北投區中心里3鄰中和街3段2號2樓\電梯旁
臺北市大眾捷運股份有限公司-北投會館,臺北市北投區桃源里9鄰大業路9段527巷88號B1樓地下室
臺北市北投區臺鐵員工訓練中心,臺北市北投區奇岩里5鄰大業路5段260號1樓教學大樓
好市多股份有限公司,臺北市北投區一德里15鄰立德路15段117號B1樓
北投麗禧酒店,臺北市北投區林泉里16鄰幽雅路30號B1樓
臺北市政府消防局,臺北市北投區湖山里16鄰勝利路1號1樓值班室旁
臺北市政府環境保護局北投垃圾焚化廠,臺北市北投區洲美街271號1樓回饋中心主題館1樓
行政院國軍退除役官兵輔導委員會,臺北市北投區石牌路2段201號1樓科技大樓
北投老爺酒店,臺北市北投區中和街2號2樓電梯旁
嘉義縣政府,嘉義縣太保市祥和新村祥和一路東段1號
嘉義縣社會局,嘉義縣太保市祥和二路東段1號4樓
嘉義縣家畜防治所,嘉義縣太保市太保一路1號
嘉義縣財政稅務局,嘉義縣太保市祥和二路東段5號
嘉義縣警察局,嘉義縣太保市祥和一路東段3號
嘉義縣人力發展所,嘉義縣太保市祥和二路東段8號
